Game,Composition,SHA-1 Hash
Kirby%27s_Pinball_Land_%28Nintendo_Game_Boy%29,17 Dedede Battle.csv,3d0a07a54e7d3dec762ffae7d7a27fb2133d3593
Kirby%27s_Pinball_Land_%28Nintendo_Game_Boy%29,18 Dedede Battle (No Intro).csv,107fd7e42baa0fdf45ba0308848c09e92545364e
Kirby%27s_Pinball_Land_%28Nintendo_Game_Boy%29,19 Ending ~ Table Reset.csv,88bcbad0704f6772158c84f02189070505cd2762
Kirby%27s_Star_Stacker_%28Nintendo_Game_Boy%29,01 Opening.csv,619cac4683df1043c595423550bf80a930fa1a97
Kirby%27s_Star_Stacker_%28Nintendo_Game_Boy%29,02 Title.csv,155939556ebfd3892622a6ad892aa3aef7f38892
Kirby%27s_Star_Stacker_%28Nintendo_Game_Boy%29,03 Select 1.csv,cfefe181371ce092c3c0a78fed02922e73c65735
Kirby%27s_Star_Stacker_%28Nintendo_Game_Boy%29,04 Explanation.csv,ba8006e3c588d357b3ce5eba8194d29ab9ef0b39
Kirby%27s_Star_Stacker_%28Nintendo_Game_Boy%29,05 Dedede.csv,4220fce60e2c275a99c10f5628c2f5da795ac168
Kirby%27s_Star_Stacker_%28Nintendo_Game_Boy%29,06 Easy.csv,8440edceb19b155d7859e746c621114397253273
Kirby%27s_Star_Stacker_%28Nintendo_Game_Boy%29,07 Just a Few More.csv,669bcc8b82cf1537b5d14364142797b0dc12540d
Kirby%27s_Star_Stacker_%28Nintendo_Game_Boy%29,08 Clear.csv,a2c51814a6b98560c05e9edb9b30ae7ec9e302cc
Kirby%27s_Star_Stacker_%28Nintendo_Game_Boy%29,09 Intermission 1.csv,91fc07b8c5f3d87f927274c640fef2d92ce91757
Kirby%27s_Star_Stacker_%28Nintendo_Game_Boy%29,10 Normal.csv,88a5116f3ce98cc5fc47042f2713856769090f72
Kirby%27s_Star_Stacker_%28Nintendo_Game_Boy%29,11 Half Time.csv,4dd6b5ecd32e084a1d2a080d7f51c0daab9947a0
Kirby%27s_Star_Stacker_%28Nintendo_Game_Boy%29,12 Danger.csv,c8c77b32e2aeb7fc0ac6a913c9056cea5128d20a
Kirby%27s_Star_Stacker_%28Nintendo_Game_Boy%29,13 Dreadful.csv,ae7e0dae8b99b3b27bff63052b2d951a6f47f83c
Kirby%27s_Star_Stacker_%28Nintendo_Game_Boy%29,14 Intermission 2.csv,1db5484f8553abc1246821a575196b854464784e
Kirby%27s_Star_Stacker_%28Nintendo_Game_Boy%29,15 Dance.csv,bbaa188affec5a77eab59afb113d0246f33ae058
Kirby%27s_Star_Stacker_%28Nintendo_Game_Boy%29,16 Great.csv,f7818df570270ee029bb70ad892345961fba0ad0
Kirby%27s_Star_Stacker_%28Nintendo_Game_Boy%29,17 View the Records.csv,0b466becad0f4fd1235c9a0d3586eeb77301fe86
Kirby%27s_Star_Stacker_%28Nintendo_Game_Boy%29,18 Extreme.csv,c7efcde3a3bb5cd5f9afc825a221fa623f520011
Kirby%27s_Star_Stacker_%28Nintendo_Game_Boy%29,19 Select 2.csv,e43e8468287933daede7f709d88a062bfc192427
Kirby%27s_Star_Stacker_%28Nintendo_Game_Boy%29,20 Competition.csv,91018014ae4c9b2413b67ce26a8e5f6dd457ef13
Kirby%27s_Star_Stacker_%28Nintendo_Game_Boy%29,21 Victory.csv,3b2cdfd0e389f5659518518fd7840a0bbe8d11d7
Kirby%27s_Star_Stacker_%28Nintendo_Game_Boy%29,22 Defeat.csv,16b27c0bd7a9a431eda3170ed593c7faa29fe029
Kirby%27s_Star_Stacker_%28Nintendo_Game_Boy%29,23 Beginning Now.csv,21f37d026627e4a43c1bce570e260fd6e0ab23c3
Kirby%27s_Star_Stacker_%28Nintendo_Game_Boy%29,24 10 Seconds Remain.csv,daebcd98aa91f107c1dc5e5413bac939788deec5
Kirby%27s_Star_Stacker_%28Nintendo_Game_Boy%29,25 Congratulations! 1.csv,65721780cc8eb7ec4369002647d54ddddec2c7f3
Kirby%27s_Star_Stacker_%28Nintendo_Game_Boy%29,26 Congratulations! 2.csv,345664818a3aae040be29ffcc9632120245b3fe6
Kirby%27s_Star_Stacker_%28Nintendo_Game_Boy%29,27 Congratulations! 3.csv,3fe943dce6c13eeded27e99d7adc341a2d1a744d
Kirby%27s_Star_Stacker_%28Nintendo_Game_Boy%29,28 Challenge Game.csv,34cdc1f7f4b82ee427288b8f4cb0becb4921505d
Kirby%27s_Star_Stacker_%28Nintendo_Game_Boy%29,29 Game Over.csv,6c598c4c896777b9ae9e3cb61fb583cea830f9b5
Kirby%27s_Star_Stacker_%28Nintendo_Game_Boy%29,30 Try Again!.csv,51fc908146da8d1405bf6e734667142615730db9
Kirby%27s_Star_Stacker_%28Nintendo_Game_Boy%29,31 Congratulations! 4.csv,62766c250c2dcb02317d2658dd980b88b2c20542
Klax_%28JP%29_%28GameBoy%29,01 Title Screen.csv,b9d069f641dade5d5722359b303d11f50c73d66c
Krusty%27s_Fun_House_%28Nintendo_Game_Boy%29,01 Main Theme.csv,dc6b07da14116f2851b8252282aad523ad5d0fb6
Krusty%27s_Fun_House_%28Nintendo_Game_Boy%29,02 Funhouse Halls.csv,aaf30d860f1b8df786de9c86dcd5b39fa379cd55
Krusty%27s_Fun_House_%28Nintendo_Game_Boy%29,03 Begin Rat Extermination.csv,7bc9c352a1f8ebaf5957a66ecef948ac1d70ed89
Krusty%27s_Fun_House_%28Nintendo_Game_Boy%29,04 Mechanical Sector.csv,7ecba6ed40503e7cb5bea39bfeb71892b5a340e1
Krusty%27s_Fun_House_%28Nintendo_Game_Boy%29,05 When Pigs Fly.csv,b5a23e38d90aed7cba2db0e41a0ce47aa66bd48d
Krusty%27s_Fun_House_%28Nintendo_Game_Boy%29,06 Dark Rooms.csv,76d8b0cd1ea5afd730fd702f7986e7764f2d8eb3
Krusty%27s_Fun_House_%28Nintendo_Game_Boy%29,07 The Great Outdoors.csv,ea4a22b5cc58aca4c9a1f4c5f319114af832aca2
Krusty%27s_Fun_House_%28Nintendo_Game_Boy%29,08 Secrets in the Funhouse.csv,4b15e1a9ba32ba6d8887e7e32679df62943c0aa0
Krusty%27s_Fun_House_%28Nintendo_Game_Boy%29,09 Game Over.csv,e68697ffd1dde7e83a62a1f984f3c6e4a76f07e6
Kwirk_%28Game_Boy%29,01 Title Screen.csv,fa4644e9613a643874fe3500c424a20c39e0bacd
Kwirk_%28Game_Boy%29,02 Menu.csv,057057f1b5528e5744c8c7ff17f99052510733a3
Kwirk_%28Game_Boy%29,03 Going Up.csv,d7c77f6876d451a730e4997b19a3763d52659826
Kwirk_%28Game_Boy%29,04 Heading Out.csv,f021dc7f342a02c15a9fda6f10be3344ffa87d16
Kwirk_%28Game_Boy%29,05 Level Complete.csv,1bd5df986363a05f36813b7509f7c985df22a580
Looney_Tunes_%28Nintendo_Game_Boy%29,01 Title.csv,3dc4627dc4132e298943e4fd1136d63de8b60083
Looney_Tunes_%28Nintendo_Game_Boy%29,02 Game Start.csv,3558605176ded3617db96288ea64876ef18a5bd8
Looney_Tunes_%28Nintendo_Game_Boy%29,03 Stage 1 - Daffy Duck.csv,6eb836288537f8bf3c594b13b5ca94b5ee37b4b8
Looney_Tunes_%28Nintendo_Game_Boy%29,04 Miniboss.csv,2579c50e3d997d470f1c65a10c2d1289b0d18be4
Looney_Tunes_%28Nintendo_Game_Boy%29,05 Boss Battle.csv,a45ae3ba83cfd9c2cb724cd9af112525985da3d8
Looney_Tunes_%28Nintendo_Game_Boy%29,06 Level Complete.csv,f7c8e9d3a971a0217f34b947aeb7ec63a5b76182
Looney_Tunes_%28Nintendo_Game_Boy%29,07 Stage 2 - Tweety.csv,637709c717c539e85824ea40a80ace1bd563b3d6
Looney_Tunes_%28Nintendo_Game_Boy%29,08 Stage 3 - Porky Pig.csv,50194648222f5cc46204aaae084fc25b7956f301
Looney_Tunes_%28Nintendo_Game_Boy%29,09 Stage 4 - Tasmanian Devil.csv,9e26d8a0554af826960f5498f641207650eb9faf
Looney_Tunes_%28Nintendo_Game_Boy%29,10 Stage 5 - Speedy Gonzales - Stage 7 - Bugs Bunny.csv,b336e63b653c84d22858e8d78d1915b79ffd8380
Looney_Tunes_%28Nintendo_Game_Boy%29,11 Stage 6 - Road Runner.csv,29959c053e0cc34c9dd6560a4f2351399b95fead
Looney_Tunes_%28Nintendo_Game_Boy%29,12 Bonus Complete.csv,10475ad1577c8ccd08ffee561f0354a5a1d6af89
Looney_Tunes_%28Nintendo_Game_Boy%29,13 Player Down.csv,4fcfca316a8a4a3b62d52f07b26c06b4229dc725
Looney_Tunes_%28Nintendo_Game_Boy%29,14 Game Over.csv,e7832704e22e33e36b69659735501209a749b1c3
Looney_Tunes_%28Nintendo_Game_Boy%29,15 Credits.csv,13daeb0c34f28f6120792cc2ec827705b27e33af
Lucky_Luke_%28Nintendo_Game_Boy%29,01 Title Screen.csv,fcff29c75cb3a3b95eb643bcabbd7475f467468c
Lucky_Luke_%28Nintendo_Game_Boy%29,02 Options Menu ~ Bonus Level ~ Results.csv,72e2b63b6df9b291ff4f0980f4412774fa663663
Lucky_Luke_%28Nintendo_Game_Boy%29,03 Cutscene ~ Map.csv,51820cddaf106324212dcc9f5529603b307a2150
Lucky_Luke_%28Nintendo_Game_Boy%29,04 Mexico City.csv,87501925e99e07c5effc38a83c943cdf466b73e8
Lucky_Luke_%28Nintendo_Game_Boy%29,05 Stagecoach.csv,fc16fcbab3dddb39a5a4795ee4b6281ba474797b
Lucky_Luke_%28Nintendo_Game_Boy%29,06 Painful Gulch ~ Ranch.csv,516f54ce6fe3bbab07ad314ff82ed5dff65e5f17
Lucky_Luke_%28Nintendo_Game_Boy%29,07 Train ~ Buffalo ~ Tornado.csv,87753c82510ffc05016dda2dcb1897e637ece9d7
Lucky_Luke_%28Nintendo_Game_Boy%29,08 Saloon.csv,cdd12578a864de21e6bdadde9b45f4320cd40eac
Lucky_Luke_%28Nintendo_Game_Boy%29,09 The Prairie.csv,ba7c0a4d5cce3fd011e5c67f03f7e80a8a00db6c
Lucky_Luke_%28Nintendo_Game_Boy%29,10 Rapids.csv,b6030d44aefe775d48907a95834b38bbd6347c6a
Lucky_Luke_%28Nintendo_Game_Boy%29,11 Cheyenne Mountains.csv,b33e8d02c86596827580a59d2334844bcf8de4ea
Lucky_Luke_%28Nintendo_Game_Boy%29,12 Jail.csv,f55070bd1ed98f74f95566d233db438f6d074be9
Lucky_Luke_%28Nintendo_Game_Boy%29,13 Lost a Life.csv,512675993a2ca3b0a7082f52c79753fb3a32b8a9
Lucky_Luke_%28Nintendo_Game_Boy%29,14 Game Over.csv,05c9997c1eed71ae01593f1fd993d271fa4f711c
Lucky_Luke_%28Nintendo_Game_Boy%29,15 Level Clear.csv,dad0c559c8a631f9cdbe88cbbdc1a7a7a814aad1
Lucky_Luke_%28Nintendo_Game_Boy%29,16 Ending ~ Credits.csv,31e39f0db86bcceb6dd0943c40816cfaa7347dde
Mega_Man_-_Dr._Wily%27s_Revenge_%28Game_Boy%29,01 Title.csv,f50512d4aa56d4f96183c7707f81fd41c3583629
Mega_Man_-_Dr._Wily%27s_Revenge_%28Game_Boy%29,02 Password.csv,72fb77bd9a8a5b02c269cd5aa07b85428bd53099
Mega_Man_-_Dr._Wily%27s_Revenge_%28Game_Boy%29,03 Stage Select.csv,603c530568cba8eada59b836cb50778eb8d943dc
Mega_Man_-_Dr._Wily%27s_Revenge_%28Game_Boy%29,04 Stage Start.csv,a38d92a86f3a247cc45b31a952aad5d63e3b158d
Mega_Man_-_Dr._Wily%27s_Revenge_%28Game_Boy%29,05 Cut Man.csv,b89e81728614f6d40ec10d98213ee9bdeb2d3fe7
Mega_Man_-_Dr._Wily%27s_Revenge_%28Game_Boy%29,06 Ice Man.csv,0e2fcfb8d9c19c6c35ede7dae5aa3fa8215c9e01
Mega_Man_-_Dr._Wily%27s_Revenge_%28Game_Boy%29,07 Elec Man.csv,fd211f23b6b0591633f88893f02650ba7c07cc59
Mega_Man_-_Dr._Wily%27s_Revenge_%28Game_Boy%29,08 Fire Man.csv,ad8e5d2745888ec3dd71863ed8847bcdf6b931b1
Mega_Man_-_Dr._Wily%27s_Revenge_%28Game_Boy%29,09 Boss.csv,7995a96fe9c7c62aef0a9116bd9ee6e06bf5b680
Mega_Man_-_Dr._Wily%27s_Revenge_%28Game_Boy%29,10 Stage Clear.csv,8d63e1c58b4052158e06a6c25983b9ad993b4a9b
Mega_Man_-_Dr._Wily%27s_Revenge_%28Game_Boy%29,11 Get a Weapon.csv,abe53302704ef5c236a5149337e9b165b22e9956
Mega_Man_-_Dr._Wily%27s_Revenge_%28Game_Boy%29,"12 Wily Castle, Wily Station.csv",e4fd869e5bae6b698fdadb99545273594d754c30
Mega_Man_-_Dr._Wily%27s_Revenge_%28Game_Boy%29,13 Wily Castle Stage.csv,09dc2ba27256d1d5cfb1fb97e0da4a14fb45913d
Mega_Man_-_Dr._Wily%27s_Revenge_%28Game_Boy%29,14 Wily Station Stage.csv,73663d0ba071491f92cf7a173a4ca24ea11dc180
Mega_Man_-_Dr._Wily%27s_Revenge_%28Game_Boy%29,15 Ending.csv,4b0dda91dcc009df998f498a60b5bcc48db78fbe
Mega_Man_-_Dr._Wily%27s_Revenge_%28Game_Boy%29,16 Unused.csv,9878a6221c00ef3e7262f1572bb06b72b88a7b11
Mega_Man_III_%28Nintendo_Game_Boy%29,01 Title Screen.csv,8a97bd30754cc216cf9ff9abbf1569ee068f4c64
Mega_Man_III_%28Nintendo_Game_Boy%29,02 Password.csv,239dd81bab8faad7fe43b5028800bb0a3cc66d63
Mega_Man_III_%28Nintendo_Game_Boy%29,03 Stage Select.csv,4e3634e8384cb4b666adf64511e803b579e31693
Mega_Man_III_%28Nintendo_Game_Boy%29,04 Stage Start.csv,fcf635f45a7995dc9ccb355f0d679702c28f4760
Mega_Man_III_%28Nintendo_Game_Boy%29,05 Spark Man Stage.csv,dabd2a842abe431c9f9d783b6150abb8e06f5129
Mega_Man_III_%28Nintendo_Game_Boy%29,06 Gemini Man Stage.csv,92aabcbba306528f747f9dd004acaae90cc5aa28
Mega_Man_III_%28Nintendo_Game_Boy%29,07 Snake Man Stage.csv,e525f0cb79007adad2e683eaacc3c926dddff5ae
Mega_Man_III_%28Nintendo_Game_Boy%29,08 Shadow Man Stage.csv,f808031a530c4719c84c2b46a11c5e64094b49b5
Mega_Man_III_%28Nintendo_Game_Boy%29,09 Boss Battle 1 (MM3).csv,7a99ae32d14a7c74bd83c0b5e978d89ef68c1cd9
Mega_Man_III_%28Nintendo_Game_Boy%29,10 Stage Clear.csv,a1fb8c8b8cfaa37d15a903c3ab2a4d3cf3b02d8a
Mega_Man_III_%28Nintendo_Game_Boy%29,11 Get a Weapon.csv,0c53198a25be2042d1528dbd993f49839e5f44fd
Mega_Man_III_%28Nintendo_Game_Boy%29,12 Wily Stage Map.csv,194fdf9969c8f938029a6fa8c6d5c61d319866df
Mega_Man_III_%28Nintendo_Game_Boy%29,13 Wily Castle Stage.csv,2389f4043294fecd4fd8c61ce60096a2c4e49a32
Mega_Man_III_%28Nintendo_Game_Boy%29,14 Dive Man Stage.csv,bbbce312d85820065f388b112274acafd02022da
Mega_Man_III_%28Nintendo_Game_Boy%29,15 Skull Man Stage.csv,9842ecb39f4e7624abe2aafbf9f03833c5a10903
Mega_Man_III_%28Nintendo_Game_Boy%29,16 Drill Man Stage.csv,3b98c21454dcb4b732544a12a5c2d4749c002e88
Mega_Man_III_%28Nintendo_Game_Boy%29,17 Dust Man Stage.csv,f484a8b0d2fff4fbb99981efdbadc4c0b98135d4
Mega_Man_III_%28Nintendo_Game_Boy%29,18 Boss Battle 2 (MM4).csv,7e30783876333f9ae30c9b6b32e85b901740f934
Mega_Man_III_%28Nintendo_Game_Boy%29,19 Punk.csv,e83fb4f55a74eb3f7ba3c9bae8a42d4888f717b8
Mega_Man_III_%28Nintendo_Game_Boy%29,20 Wily Station Stage.csv,8889a2cf260f3ba6e38c8b0aadf959bb08ea1256
Mega_Man_III_%28Nintendo_Game_Boy%29,21 All Clear.csv,f212b113c2731ae69a0f77d1df8bd04c5da38474
Mega_Man_III_%28Nintendo_Game_Boy%29,22 Ending.csv,1b68fc4cf9097d88ebc9a033a2983501f405ac16
Mega_Man_III_%28Nintendo_Game_Boy%29,23 Game Over.csv,461b4460d88dbb41b1f78172962a60d1d7e14701
Mega_Man_III_%28Nintendo_Game_Boy%29,24 Unused (Mega Man 2 NES Title Screen).csv,70f5472ba9db3b9d1f6b05438b4ecb8101ac1b58
Mega_Man_II_%28Nintendo_Game_Boy%29,"01 Title, Wily Station Stage.csv",0697a95b1b4191c86a6457241482ecf1178b6cfe
Mega_Man_II_%28Nintendo_Game_Boy%29,02 Password.csv,f00b190dc55381beb8c2f91c53561370b7463b9e
Mega_Man_II_%28Nintendo_Game_Boy%29,03 Stage Select.csv,f430eb60397ea6f4559d3082c7f070b36f86bdae
Mega_Man_II_%28Nintendo_Game_Boy%29,04 Stage Start.csv,ca92a1cfdf70998888b1d2879de055a1457fc871
Mega_Man_II_%28Nintendo_Game_Boy%29,05 Clash Man.csv,fd6a49e8b3a47b8839a9941ee60b7ece1c9ed474
Mega_Man_II_%28Nintendo_Game_Boy%29,06 Metal Man.csv,857bcd273f57c2d4e12b1d981a0a0ba2803a4235
Mega_Man_II_%28Nintendo_Game_Boy%29,07 Wood Man.csv,9eeaf14007f2abaf083202ed5570d31a54a277d6
Mega_Man_II_%28Nintendo_Game_Boy%29,08 Air Man.csv,09317eb70be8324638d6f964d65e15741a0baa83
Mega_Man_II_%28Nintendo_Game_Boy%29,09 Wily Castle.csv,de5fc58ace460a01d41bffc2a339374bf8160e81
Mega_Man_II_%28Nintendo_Game_Boy%29,10 Hard Man.csv,8a97e27fc667c3add2e77a23690ef76cde798821
Mega_Man_II_%28Nintendo_Game_Boy%29,11 Top Man.csv,41c59b8882124407a6557138603d9680f85178de
Mega_Man_II_%28Nintendo_Game_Boy%29,12 Magnet Man.csv,c3688140ad732549ebe29e6cc3024c36a08ecd8f
Mega_Man_II_%28Nintendo_Game_Boy%29,13 Needle Man.csv,a34a2379266585210d271b390c6908b60a85118d
Mega_Man_II_%28Nintendo_Game_Boy%29,14 Wily Station.csv,8b623f91ba349df1fe05c027a4344145a826dfac
Mega_Man_II_%28Nintendo_Game_Boy%29,15 Boss Battle.csv,b0234a964ef8d4a7af4887e3b166e07b52d04905
Mega_Man_II_%28Nintendo_Game_Boy%29,16 Stage Clear.csv,b36575a36c7b12f12de33765a4fb07f384c9a527
Mega_Man_II_%28Nintendo_Game_Boy%29,17 Get a Weapon.csv,48b4372ef232ccd83d49809e6da6330f8dce55ed
Mega_Man_II_%28Nintendo_Game_Boy%29,18 Ending.csv,5ce4aed642340883f95c8fca1bf787b0c2f2826e
Mega_Man_II_%28Nintendo_Game_Boy%29,19 Unused.csv,171b297aa67ebabaaaa095d42192943e88d7833d
Mega_Man_IV_%28Nintendo_Game_Boy%29,01 Title - Opening.csv,9fc214182abcbcda6836600dbc445e5989f4a658
Mega_Man_IV_%28Nintendo_Game_Boy%29,02 Password.csv,b30e9174566023ff983794b401a2aa12f6eccc18
Mega_Man_IV_%28Nintendo_Game_Boy%29,03 Dr. Light Lab 1.csv,fca64a8ba7ee602d739c57f33a477056c51a6ed8
Mega_Man_IV_%28Nintendo_Game_Boy%29,04 Stage Select 1.csv,52195b5344463d2f76b2cc30f7c9d46f969232be
Mega_Man_IV_%28Nintendo_Game_Boy%29,05 Stage Start.csv,24db9fd396ee4096641987fb32fedaef2fb38069
Mega_Man_IV_%28Nintendo_Game_Boy%29,06 Toad Man Stage.csv,d0dc32eb512c0d74495f8dba11d56408c9e01da0
Mega_Man_IV_%28Nintendo_Game_Boy%29,07 Bright Man Stage.csv,b57b767a8f93b1ab6ab5919f48859e9fdd3abe20
Mega_Man_IV_%28Nintendo_Game_Boy%29,08 Pharaoh Man Stage.csv,5a71d7b6a7bc24610d20768c801e71a9c1515346
Mega_Man_IV_%28Nintendo_Game_Boy%29,09 Ring Man Stage.csv,4243a3f2cf535101c5958dbd84fc33702d77dc5c
Mega_Man_IV_%28Nintendo_Game_Boy%29,10 Boss Battle (Mega Man 4).csv,b1e8a0eab2c4729dc90aaf07bf3cbb63a494d08b
Mega_Man_IV_%28Nintendo_Game_Boy%29,11 Stage Clear.csv,cae0dd701b668a90634897ac408c030d5aeb1579
Mega_Man_IV_%28Nintendo_Game_Boy%29,12 Get a Weapon.csv,9616ab7f5a19dd86fbabc97cda6441e0cd6d339e
Mega_Man_IV_%28Nintendo_Game_Boy%29,13 Get Beat.csv,1b2b7f7539e3ea435c2d3734a40045488fe0668d
Mega_Man_IV_%28Nintendo_Game_Boy%29,14 Dr. Light Lab 2.csv,391ce6f574012f2d9123690e356711d0c69235b1
Mega_Man_IV_%28Nintendo_Game_Boy%29,15 Wily Station.csv,83abbecef81ea6388dc3ee66e5474d7b27ca8ca6
Mega_Man_IV_%28Nintendo_Game_Boy%29,16 Stage Select 2.csv,ea68818b21e6e078c4cb905de4cd0448a83080b4
Mega_Man_IV_%28Nintendo_Game_Boy%29,17 Crystal Man Stage.csv,3f2158b71a9cb440daf2a03a3d22b4f218ee8023
Mega_Man_IV_%28Nintendo_Game_Boy%29,18 Napalm Man Stage.csv,dbad203a21ec938ab99aa1bdee14eee49c4336c8
Mega_Man_IV_%28Nintendo_Game_Boy%29,19 Stone Man Stage.csv,d0a5acf7fd741e44bdcd4a0188db47df4d5e411d
Mega_Man_IV_%28Nintendo_Game_Boy%29,20 Charge Man Stage.csv,5685a55d5dc9ad185c4420b67c7f6feb8cf0bff0
Mega_Man_IV_%28Nintendo_Game_Boy%29,21 Boss Battle (Mega Man 5).csv,9dffd5a3733c72ddf357dfb9c691115d7a9bb2c8
Mega_Man_IV_%28Nintendo_Game_Boy%29,22 Ballade Battle - Escape.csv,a5b9b673c0e844f63386fcccd9a66dd3371921ca
Mega_Man_IV_%28Nintendo_Game_Boy%29,23 Wily Battleship.csv,d4003651122471f6cf8d4fde3214747b371ef772
Mega_Man_IV_%28Nintendo_Game_Boy%29,24 Wily Battleship Stage.csv,536262b1a6591a05a22e629f5b1530a4da9f17fe
Mega_Man_IV_%28Nintendo_Game_Boy%29,25 Wily Robo Iron Golem.csv,9be8534c4a8ea42a57c0b2efb62f556a5401adc2
Mega_Man_IV_%28Nintendo_Game_Boy%29,26 Final Battle.csv,747bb86f8fba440b79a894915d32457d896ec91f
Mega_Man_IV_%28Nintendo_Game_Boy%29,27 All Clear.csv,2d4b9994a6e7e077ba30c13a9ec17d83f57f9377
Mega_Man_IV_%28Nintendo_Game_Boy%29,28 Ending 1.csv,73ea0b33538cb6269d2a382dbd9dd15e125e3e89
Mega_Man_IV_%28Nintendo_Game_Boy%29,29 Ending 2.csv,5c69f2af0cb6f646606e449ab89feb1db61ced29
Mega_Man_IV_%28Nintendo_Game_Boy%29,30 Game Over.csv,8ba6d5f9101990e115fb2426285be864cbcbb16a
Mega_Man_IV_%28Nintendo_Game_Boy%29,31 Proto Man.csv,61c26ccb10ddf2bb31996d09257380c2eb1a16ad
Mega_Man_IV_%28Nintendo_Game_Boy%29,32 Wily Station (unused variant).csv,93d047188686b7c64f80ebf9c999bb3fc86472a7
Mega_Man_IV_%28Nintendo_Game_Boy%29,33 Final Battle (unused variant).csv,e10cfb7c63bd8115ec674720a988eb6604040215
Mega_Man_IV_%28Nintendo_Game_Boy%29,34 Get Beat (unused variant).csv,78e7f501a24d0d34edc1a181b1a90205b650fb3a
Mega_Man_IV_%28Nintendo_Game_Boy%29,35 Dr. Light Lab (unused variant).csv,6f15d09c98b141a89516a8d59b630d794f0496d8
Mega_Man_V_%28Nintendo_Game_Boy%29,01 Cutscene 1 (Intro 1).csv,ca9948c140bcf424cdff245ab0eac01d1e783717
Mega_Man_V_%28Nintendo_Game_Boy%29,"02 Cutscene 2 (Intro 2, Terra's Theme).csv",01bad1de5e5fd1e9d7f24dfc4ff07e50d0a54134
Mega_Man_V_%28Nintendo_Game_Boy%29,"03 Cutscene 3 (Intro 3, Dr. Wily's Space Station, Sunstar Cutscene).csv",c85cd27909352fdd934a618806a7903d0e3ab05b
Mega_Man_V_%28Nintendo_Game_Boy%29,04 Title Screen.csv,b96f46d746f0e7a97706312d1b99280ecc17df20
Mega_Man_V_%28Nintendo_Game_Boy%29,05 Password Screen.csv,9a5d1bdf9eaeef433e5f50bc2c8204adb113bdf4
Mega_Man_V_%28Nintendo_Game_Boy%29,06 Dr Light's Instructions.csv,28602a254120e8e2ec638937029b9a52353cc64d
Mega_Man_V_%28Nintendo_Game_Boy%29,07 Stage Select.csv,b87c177e563bc8cc79615118c971dffafc3bdf9e
Mega_Man_V_%28Nintendo_Game_Boy%29,08 Boss Selected.csv,bb13ea698ec2b530d792aa8d352d7f1abc052fb2
Mega_Man_V_%28Nintendo_Game_Boy%29,09 Mars' Stage.csv,b785a0fddfc57124edef81804ccce7915cf975fc
Mega_Man_V_%28Nintendo_Game_Boy%29,10 Mercury's Stage.csv,6af2f02e3fd72f0129c58f54df54f2836f3f4813
Mega_Man_V_%28Nintendo_Game_Boy%29,11 Neptune's Stage.csv,c2c4d9611de7679b5d25ed9b4359a8341a513de0
Mega_Man_V_%28Nintendo_Game_Boy%29,12 Venus's Stage.csv,a6ee1a4a99eb17fb6516034f23aa86e047d2d3d1
Mega_Man_V_%28Nintendo_Game_Boy%29,13 Boss Battle.csv,bcd272ac197dfd03a366fed2389d9c69e761b365
Mega_Man_V_%28Nintendo_Game_Boy%29,14 Stage Clear.csv,f2e7c774eaf999fc732c238c75a9187f58b867a7
Mega_Man_V_%28Nintendo_Game_Boy%29,15 Weapon Get.csv,edc3843bbf55a772bb9ebf61b892ed0ac9921169
Mega_Man_V_%28Nintendo_Game_Boy%29,16 Dr Light's Shop.csv,9c4fbdc78be14f7f9f6540565afaae4d1bf187cd
Mega_Man_V_%28Nintendo_Game_Boy%29,17 Dark Moon Cutscene & Wily Star Stage.csv,a273ca7c45a041bb6b91b567568cc040018eeceb
Mega_Man_V_%28Nintendo_Game_Boy%29,18 Cutscene 4 (Flight Cutscene).csv,d3f2275462126cdc891353fd5416044ad4c0408f
Mega_Man_V_%28Nintendo_Game_Boy%29,19 Jupiter's Stage.csv,e417344c26f9dda17243e956c044d3302b48ff19
Mega_Man_V_%28Nintendo_Game_Boy%29,20 Pluto's Stage.csv,27d7c9e141bbbc3eefa21e8ea7547caf1ccf02f8
Mega_Man_V_%28Nintendo_Game_Boy%29,21 Saturn's Stage.csv,a10c0b720a901fd1d656bbc1b9730753319337d8
Mega_Man_V_%28Nintendo_Game_Boy%29,22 Uranus' Stage.csv,e5dc66f1bf13de74f0b85c3572000525d73d862d
Mega_Man_V_%28Nintendo_Game_Boy%29,23 Shooting Stage.csv,2c29f723f544026fc4ec3b57429b584bd41d1bc0
Mega_Man_V_%28Nintendo_Game_Boy%29,24 Sunstar Fight.csv,3c2f1a4dfc23fc3a38f282d4216e75a46bd76bea
Mega_Man_V_%28Nintendo_Game_Boy%29,25 All Clear.csv,dc6c6d9bf110e59c37f62cf9a95aa369622f6f0c
Mega_Man_V_%28Nintendo_Game_Boy%29,26 Ending.csv,a2a1d406fad4c184d55271ffec59c5ee138d1594
Mega_Man_V_%28Nintendo_Game_Boy%29,27 Game Over.csv,fb8300a100a2ebe5ef4a5d7783cad08c083be70d
Mega_Man_V_%28Nintendo_Game_Boy%29,28 Unused 1.csv,1c4fa5679347afd7ea1bed2a3432162d26bd323b
Mega_Man_V_%28Nintendo_Game_Boy%29,29 Unused 2.csv,e2596db11d45b21ff58c96406848e9d8859761c3
